Date,Close, Volume, Open, High, Low
8/26/15,1124.6,194126,1139.9,1146,1116.9
8/25/15,1138.3,188989,1155.7,1156.3,1134
8/24/15,1153.6,255624,1160.2,1169.8,1145.1
8/21/15,1159.6,189582,1153.3,1167.9,1148.5
8/20/15,1153.2,174797,1133.3,1153.7,1132.1
8/19/15,1127.9,146994,1117.2,1134.3,1115.5
8/18/15,1116.9,116442,1117.2,1120.4,1108.5
8/17/15,1118.4,88129,1113.5,1122.2,1112.9
8/14/15,1112.7,100681,1114.6,1120.4,1111.1
8/13/15,1115.6,125318,1125.2,1126.3,1112.8
8/12/15,1123.6,184025,1108.2,1125.5,1101.1
8/11/15,1107.7,186562,1103.8,1119.1,1093.3
8/10/15,1104.1,142965,1094,1108.5,1089
8/7/15,1094.1,165051,1088.8,1098.9,1081.4
8/6/15,1090.1,90012,1084.1,1093.3,1082.7
8/5/15,1085.6,110005,1087.3,1091.7,1082
8/4/15,1090.7,108848,1087.5,1094.4,1080.2
8/3/15,1089.4,102779,1095.1,1098,1085.1
7/31/15,1095.1,166766,1087.7,1103,1079.2
7/30/15,1088.7,155535,1096.6,1098.2,1081.5
7/29/15,1093.3,107835,1094.8,1101.5,1089.8
7/28/15,1096.7,75543,1094.2,1098.7,1091.1
7/27/15,1096.9,53257,1098.2,1104.9,1088
7/24/15,1085.5,237901,1089.5,1100.9,1072.3
7/23/15,1094.1,194839,1093.4,1104.9,1086.1
7/22/15,1091.5,170919,1100.1,1102.3,1085.6
7/21/15,1103.5,163597,1098,1108.8,1095.9
7/20/15,1106.8,250336,1095,1132.5,1080
7/17/15,1131.9,149622,1144.3,1144.5,1129.6
7/16/15,1143.9,118613,1146.2,1148.2,1140.6
7/15/15,1147.4,141077,1153.9,1155.8,1141.9
7/14/15,1153.5,103814,1157,1159.1,1151.8
7/13/15,1155.4,118607,1162.3,1163.9,1149.8
7/10/15,1157.9,106510,1158.7,1164.5,1156.4
7/9/15,1159.2,122563,1157.5,1166.9,1155.1
7/8/15,1163.5,159002,1154,1163.8,1145.9
7/7/15,1152.6,190168,1168.8,1170,1146.8
7/6/15,1173.2,100581,1173.2,1174.4,1161.9
7/2/15,1163.5,480,1165.2,1165.6,1163.7
7/1/15,1169.3,90598,1172.4,1174.4,1166.7
6/30/15,1171.8,139830,1179.8,1180,1165.4
6/29/15,1179,136394,1182.5,1187.6,1173.2
6/26/15,1173.2,99904,1172.5,1178,1167.1
6/25/15,1171.8,80598,1174.1,1177.3,1170.5
6/24/15,1172.9,110046,1177.6,1179.7,1168.1
6/23/15,1176.6,106625,1185.3,1187.7,1175.6
6/22/15,1184.1,116780,1199.7,1200.8,1181.6
6/19/15,1201.9,79570,1201.8,1204,1198
6/18/15,1202,174738,1184.2,1205.7,1183.1
6/17/15,1176.8,96054,1181.1,1188.8,1173.9
6/16/15,1180.9,93967,1185.3,1187.4,1175.4
6/15/15,1185.8,124584,1180,1190.2,1171.9
6/12/15,1179.2,80500,1180.8,1183.7,1175.6
6/11/15,1180.4,101075,1185.7,1187.4,1174.8
6/10/15,1186.6,116677,1175.8,1191.8,1174.3
6/9/15,1177.6,87429,1173.2,1182.3,1171.8
6/8/15,1173.6,100756,1170.8,1177.1,1168.5
6/5/15,1168.1,142628,1176.5,1178,1162.1
6/4/15,1175.2,144559,1185.8,1186.6,1172.4
6/3/15,1184.9,117094,1193.8,1195.6,1179.1
6/2/15,1194.4,106711,1189.5,1196.4,1185.8
6/1/15,1188.7,162133,1189.8,1204.7,1184
5/29/15,1189.8,97474,1188.1,1194.4,1186
5/28/15,1188.8,141607,1188,1192.8,1180.2
5/27/15,1186.5,139297,1187.5,1191.3,1183.9
5/26/15,1187.8,91910,1207.3,1208.9,1185.6
5/22/15,1204,138192,1206,1214.6,1201
5/21/15,1204.1,116552,1209.4,1212.4,1201
5/20/15,1208.7,119129,1207.7,1213.2,1202.7
5/19/15,1206.7,167820,1225.4,1225.5,1205.1
5/18/15,1227.6,112075,1225.4,1232,1221.2
5/15/15,1225.3,128557,1220.9,1225.8,1210.6
5/14/15,1225.2,162990,1215,1227.7,1211.9
5/13/15,1218.2,225506,1192.5,1218.5,1190.4
5/12/15,1192.4,133063,1182.5,1196.3,1179.7
5/11/15,1183,123351,1189,1190.9,1178
5/8/15,1188.9,134106,1183.7,1193,1180.5
5/7/15,1182.2,127213,1191.3,1192,1177.9
5/6/15,1190.3,103539,1192.5,1196.9,1187.4
5/5/15,1193.2,105898,1187.5,1199.3,1184.9
5/4/15,1186.8,104106,1176.6,1192.1,1176.6
5/1/15,1174.5,112452,1183.7,1184.4,1168.4
4/30/15,1182.4,196278,1204.5,1207.4,1176
4/29/15,1210,134603,1211.4,1213.5,1200.7
4/28/15,1213.9,145628,1201.6,1214.9,1198.6
4/27/15,1203.2,195125,1179.3,1206.7,1177.6
4/24/15,1175,149522,1193,1195.4,1174.1
4/23/15,1194.3,110608,1186.9,1197.4,1183.6
4/22/15,1186.9,146503,1202.2,1204.4,1185
4/21/15,1203.1,97120,1195.8,1203.7,1192.5
4/20/15,1193.7,126703,1204.4,1209,1190.8
4/17/15,1203.1,107912,1198.6,1207.8,1197
4/16/15,1198,151984,1201.8,1208.8,1194.3
4/15/15,1201.3,123923,1192.2,1204.4,1188.3
4/14/15,1192.6,153692,1198.8,1201.3,1183.5
4/13/15,1199.3,105226,1207.2,1209.3,1196.1
4/10/15,1204.6,116251,1193.8,1210.6,1192.9
4/9/15,1193.6,104647,1202.6,1203.3,1192.4
4/8/15,1203.1,112371,1208.7,1212.5,1197.4
4/7/15,1210.6,80561,1208.6,1215.9,1207.5
4/6/15,1218.6,101351,1212.6,1224.5,1212.6
4/2/15,1200.9,108884,1204.3,1207.4,1194.8
4/1/15,1208.2,141610,1183.2,1208.7,1180.5
3/31/15,1183.2,112462,1185.5,1190.6,1178.2
3/30/15,1185.3,122724,1198.6,1199.6,1182.2
3/27/15,1200.7,128583,1204.6,1206.6,1192.6
3/26/15,1205.7,112028,1196.1,1220.4,1194.8
3/25/15,1197,171373,1192.5,1199.3,1186.1
3/24/15,1191.4,153651,1188.5,1194.5,1184.7
3/23/15,1187.7,157085,1183.2,1191,1178.6
3/20/15,1184.6,155233,1170.4,1187.4,1167.9
3/19/15,1169,150727,1166.1,1177,1158.6
3/18/15,1151.3,180295,1148.1,1175.1,1144.9
3/17/15,1148.2,149286,1153.7,1159.3,1141.6
3/16/15,1153.2,114195,1157.9,1163.3,1149.3
3/13/15,1152.4,113141,1152.6,1160.9,1150.4
3/12/15,1151.9,151499,1153.7,1165.7,1147.5
3/11/15,1150.6,152874,1161.1,1164.3,1146.5
3/10/15,1160.1,170223,1165.6,1169.6,1153.8
3/9/15,1166.5,112018,1169.6,1174.4,1164.8
3/6/15,1164.3,204043,1197.5,1200,1162.9
3/5/15,1196.2,125564,1200.2,1208.9,1195.8
3/4/15,1200.9,99539,1203.8,1208.4,1197.7
3/3/15,1204.4,146874,1206.1,1214.4,1194.6
3/2/15,1208.2,128222,1213.8,1223,1204.2
2/27/15,1213.1,107382,1208.8,1219.2,1204.1
2/26/15,1210.1,122100,1203.9,1219.9,1203.4
2/25/15,1201.5,97588,1200.8,1211.7,1200.7
2/24/15,1197.3,109440,1201.9,1204.4,1190
2/23/15,1200.8,108517,1203.5,1210.3,1190.6
2/20/15,1204.9,103062,1208,1215.3,1197.7
2/19/15,1207.6,105113,1209,1222.9,1205.2
2/18/15,1200.2,114178,1209.3,1213.4,1197.2
2/17/15,1208.6,172721,1230.9,1236.7,1203.3
2/13/15,1227.1,90256,1223,1234.9,1222.5
2/12/15,1220.7,103350,1222.9,1232.8,1218
2/11/15,1219.6,109012,1234.1,1238.7,1216.5
2/10/15,1232.2,92110,1238.3,1245.9,1230.6
2/9/15,1241.5,86101,1235.9,1243.6,1234.4
2/6/15,1234.6,189154,1266.4,1269,1228.2
2/5/15,1262.7,105045,1270.4,1274.6,1256.1
2/4/15,1264.5,127140,1261.5,1273.3,1256.9
2/3/15,1260.3,166935,1275.6,1286.5,1255.8
2/2/15,1276.9,111408,1283,1283.9,1266.5
1/30/15,1279.2,156292,1259,1285.4,1257.5
1/29/15,1255.9,233577,1284,1286.6,1252.1
1/28/15,1287.2,140642,1293.5,1294.6,1280.2
1/27/15,1292.9,84273,1281.9,1298.6,1273
1/26/15,1279.4,157859,1292.8,1299.2,1275.6
1/23/15,1292.6,140604,1301.5,1302.9,1284.3
1/22/15,1300.7,198887,1293.7,1307.8,1279.1
1/21/15,1293.7,195098,1295.3,1307,1284.6
1/20/15,1294.2,231185,1276.3,1297.2,1272.1
1/16/15,1276.9,204198,1263.5,1282.4,1255.2
1/15/15,1264.8,272750,1229.7,1267.2,1226.1
1/14/15,1234.5,184208,1231.2,1244.6,1224.9
1/13/15,1234.4,168374,1233.1,1244.5,1227.4
1/12/15,1232.8,132313,1223,1236,1217.5
1/9/15,1216.1,148809,1208.9,1224,1207
1/8/15,1208.5,113091,1211,1216.8,1204.2
1/7/15,1210.7,111150,1219,1219.4,1209.1
1/6/15,1219.4,180653,1204,1223.3,1201.6
1/5/15,1204,142942,1187.8,1207.5,1177.8
1/2/15,1186.2,112280,1184,1194.9,1167.3
12/31/14,1184.1,67231,1199.8,1203.9,1179.5
12/30/14,1200.4,131961,1182.9,1210.9,1180.5
12/29/14,1181.9,78521,1194.9,1197.5,1178.6
12/26/14,1195.3,65571,1175.2,1199.1,1175.2
12/24/14,1173.5,40192,1176.8,1181.2,1172.7
12/23/14,1178,92893,1176.1,1184.9,1172.4
12/22/14,1179.8,122922,1196,1203.6,1170.7
12/19/14,1196,68747,1198,1201.5,1193.2
12/18/14,1194.8,129127,1189.4,1213.9,1188.5
12/17/14,1194.5,154962,1195.3,1203.1,1182
12/16/14,1194.3,221571,1195.4,1223.9,1187.8
12/15/14,1207.7,145843,1222,1225,1191.3
12/12/14,1222.5,116467,1227.9,1228.9,1214.8
12/11/14,1225.6,136860,1226.2,1233.4,1216.4
12/10/14,1229.4,135569,1231.2,1238.9,1225.2
12/9/14,1232,228024,1203.8,1239,1199.5
12/8/14,1194.9,99059,1191.2,1209.3,1187.3
12/5/14,1190.4,144926,1205.9,1208.5,1186.4
12/4/14,1207.7,111730,1209.3,1213.5,1201.1
12/3/14,1208.7,133221,1197.6,1215,1193.5
12/2/14,1199.4,156062,1212.6,1212.6,1191.4
12/1/14,1218.1,327764,1159.4,1221,1141.7
11/28/14,1175.5,240723,1189.8,1199.3,1163.9
11/26/14,1197.5,390,1201.6,1198,1195.9
11/25/14,1197.8,119619,1198.2,1203,1190
11/24/14,1196.6,69118,1200.7,1204.5,1192.8
11/21/14,1197.7,192712,1194,1207.6,1186.1
11/20/14,1190.9,179855,1183.1,1196.6,1176.2
11/19/14,1193.9,259726,1196.5,1201.7,1173.9
11/18/14,1197.1,162294,1185.6,1204.1,1182.7
11/17/14,1183.5,190706,1185.5,1193.6,1180.8
11/14/14,1185.6,283691,1161.8,1192.9,1146
11/13/14,1161.5,182262,1161.1,1167.4,1153
11/12/14,1159.1,176818,1163,1169.4,1156.5
11/11/14,1163,177153,1151.5,1172.5,1145.5
11/10/14,1159.8,191823,1176.8,1177.5,1146.7
11/7/14,1169.8,287074,1141.2,1179,1130.4
11/6/14,1142.6,156991,1140.8,1149,1137.2
11/5/14,1145.7,248355,1168.4,1169.3,1137.1
11/4/14,1167.7,128618,1164.6,1175,1163.4
11/3/14,1169.8,123328,1171.1,1173.4,1161
10/31/14,1171.6,284628,1174.2,1202.4,1160.5
10/30/14,1198.6,199565,1211.2,1216.5,1195.5
10/29/14,1224.9,125790,1227.8,1230.4,1208.2
10/28/14,1229.4,117653,1225.8,1235.5,1222.2
10/27/14,1229.3,76013,1230.6,1232.1,1225.2
10/24/14,1231.8,87609,1233.5,1234.7,1228.7
10/23/14,1229.1,133022,1241.7,1244.9,1226.3
10/22/14,1245.5,104839,1248.9,1250.2,1240.7
10/21/14,1251.7,143007,1246.8,1255.6,1245.7
10/20/14,1244.7,89814,1239.1,1249.3,1234.9
10/17/14,1239,111015,1239.5,1242.1,1232
10/16/14,1241.2,175162,1242.2,1245.6,1235.2
10/15/14,1244.8,250999,1233.3,1250.3,1222
10/14/14,1234.3,107239,1237.3,1238.6,1231.1
10/13/14,1230,117007,1224.8,1238,1223.6
10/10/14,1221.7,112422,1224,1225.7,1217.6
10/9/14,1225.3,157170,1221.1,1234,1219.3
10/8/14,1206,181661,1209.8,1224.5,1205.1
10/7/14,1212.4,135364,1207.8,1214.1,1203
10/6/14,1207.3,139665,1192,1209.9,1183.3
10/3/14,1192.9,179606,1213.9,1215.7,1190.3
10/2/14,1215.1,142807,1213.4,1224,1209.1
10/1/14,1215.5,139735,1209.4,1220,1205
9/30/14,1211.6,174232,1215.7,1220.7,1204.3
9/29/14,1218.8,100175,1219.1,1223.9,1215.3
9/26/14,1215.4,140910,1222.1,1232.7,1212.8
9/25/14,1221.9,174079,1217.3,1225.3,1206.6
9/24/14,1219.5,126788,1223.2,1226.7,1216.2
9/23/14,1222,147771,1214.9,1237,1214.7
9/22/14,1217.9,129276,1216.4,1221,1208.8
9/19/14,1216.6,169456,1225.6,1229.2,1214.2
9/18/14,1226.9,139959,1223.1,1228.7,1216.3
9/17/14,1235.9,125796,1235.3,1240.5,1222
9/16/14,1236.7,118971,1233.2,1243.2,1232.2
9/15/14,1235.1,90966,1228.3,1239.2,1226.3
9/12/14,1231.5,132948,1240.9,1242.3,1228.1
9/11/14,1239,149214,1249.8,1251,1235.3
9/10/14,1245.3,132235,1256.2,1258.5,1244.5
9/9/14,1248.5,121217,1257.1,1258.9,1248.1
9/8/14,1254.3,107957,1269.5,1272.6,1252.1
9/5/14,1267.3,99917,1261.7,1274.8,1258
9/4/14,1266.5,141572,1269.8,1279.2,1261.3
9/3/14,1270.3,99369,1266.7,1272.4,1261.9
9/2/14,1265,175680,1288.4,1290.9,1263.1
8/29/14,1287.4,71025,1290.4,1292.5,1284.1
8/28/14,1290.4,105911,1283.7,1297.6,1283
8/27/14,1283.4,63763,1281.6,1288.2,1280.9
8/26/14,1285.2,98932,1277.4,1291.9,1275.7
8/25/14,1278.9,50763,1280.8,1281.6,1275
8/22/14,1280.2,86655,1278.2,1283.9,1274.6
8/21/14,1275.4,131952,1279.5,1292,1273.4
8/20/14,1295.2,79933,1297.2,1299.3,1288.7
8/19/14,1296.7,74127,1298.6,1303.7,1294.7
8/18/14,1299.3,72640,1304.2,1304.9,1296.5
8/15/14,1306.2,182579,1313.4,1316.5,1293
8/14/14,1315.7,99903,1313.4,1321.8,1310
8/13/14,1314.5,95280,1309.6,1316.4,1306
8/12/14,1310.6,95741,1309.2,1319.3,1306.8
8/11/14,1310.5,60601,1310.4,1312.9,1306.4
8/8/14,1311,143432,1314.5,1324.3,1305.7
8/7/14,1312.5,117073,1306.6,1316.4,1303
8/6/14,1308.2,147308,1288.9,1311,1288.5
8/5/14,1285.3,95648,1289.2,1295,1283.3
8/4/14,1288.9,62664,1295.4,1296.4,1287
8/1/14,1294.8,130480,1284.2,1298.4,1281
7/31/14,1282.8,126684,1297,1298.8,1281.3
7/30/14,1296.9,123138,1300.5,1305.2,1293.2
7/29/14,1300.5,134585,1306.7,1314.6,1298
7/28/14,1305.8,56826,1309.2,1311.4,1303.3
7/25/14,1305.3,40213,1296,1311,1293
7/24/14,1292.7,31853,1306.7,1307,1289.4
7/23/14,1306.5,18529,1309.2,1313.3,1305.3
7/22/14,1308,14296,1314.8,1318,1304.2
7/21/14,1315.5,17260,1312.2,1320.4,1309.7
7/18/14,1309.4,116687,1319.1,1325.5,1305
7/17/14,1316.9,170360,1300.3,1325.9,1298.1
7/16/14,1299.8,109418,1295.2,1304.2,1293.5
7/15/14,1297.1,169612,1309.1,1314.4,1292.6
7/14/14,1306.7,199973,1339.5,1340.9,1302.2
7/11/14,1337.4,88470,1336.5,1340.4,1334.6
7/10/14,1339.2,167391,1325,1346.8,1325
7/9/14,1324.3,155101,1320.4,1333.4,1318.7
7/8/14,1316.5,126706,1320.8,1325.7,1314.3
7/7/14,1317,79110,1321.4,1321.7,1312.1
7/3/14,1320.6,980,1321.1,1321.5,1319.8
7/2/14,1330.9,108835,1327.1,1333.2,1322.1
7/1/14,1326.6,113226,1327.5,1334.9,1324
6/30/14,1322,117728,1316.8,1330.4,1311
6/27/14,1320,95604,1317.1,1323.1,1313.2
6/26/14,1317,124778,1318.7,1320.6,1306.8
6/25/14,1322.6,128616,1318.9,1325.6,1305.4
6/24/14,1321.3,113091,1318.1,1326.6,1314.5
6/23/14,1318.4,99633,1314.9,1319.2,1310.4
6/20/14,1316.6,152257,1320.3,1322.5,1307.1
6/19/14,1314.1,224721,1278.2,1322,1276.2
6/18/14,1272.7,85688,1272.1,1279.2,1266.5
6/17/14,1272,108934,1271.8,1273.5,1258
6/16/14,1275.3,94811,1276.8,1285.1,1270.5
6/13/14,1274.1,81163,1273.4,1278.1,1270.9
6/12/14,1274,114014,1261.1,1275.1,1260
6/11/14,1261.2,73562,1260.3,1265.5,1257.9
6/10/14,1260.1,100191,1252.7,1263.8,1250.1
6/9/14,1253.9,51490,1253,1257.3,1251.6
6/6/14,1252.5,109929,1253.7,1258.2,1245.7
6/5/14,1253.3,119944,1244.3,1257.9,1241.2
6/4/14,1244.3,72171,1244.9,1249.5,1242.8
6/3/14,1244.5,85769,1244.1,1247.9,1240.2
6/2/14,1244,87845,1250.5,1251,1241.1
5/30/14,1246,127954,1255.9,1260.6,1242.2
5/29/14,1257.1,133780,1259.2,1261.5,1251.4
5/28/14,1259.7,124675,1264,1267.5,1256.1
5/27/14,1265.7,88048,1293.5,1294.7,1263.4
5/23/14,1291.9,77183,1294.4,1295.9,1286.7
5/22/14,1295.2,18760,1292.1,1304.1,1290.5
5/21/14,1288.1,123195,1294.4,1296.3,1282.9
5/20/14,1294.6,123097,1293,1297.2,1286
5/19/14,1293.8,104869,1293,1305.7,1289.5
5/16/14,1293.4,103938,1296.4,1298.3,1287.7
5/15/14,1293.6,142454,1305.5,1307.3,1290.9
5/14/14,1305.9,113527,1293.9,1309.2,1291.6
5/13/14,1294.8,117087,1296,1299,1289.1
5/12/14,1295.8,126248,1289.8,1304.5,1277.7
5/9/14,1287.6,103679,1289.6,1294.5,1285.5
5/8/14,1287.7,113708,1289.8,1295.5,1284.8
5/7/14,1288.9,167867,1307.9,1315,1286.6
5/6/14,1308.6,100069,1309.7,1314.3,1304.4
5/5/14,1309.3,111036,1300.9,1315.8,1299.7
5/2/14,1302.9,165807,1284.7,1304.9,1272
5/1/14,1283.4,110658,1291.9,1293,1277.3
4/30/14,1295.9,135540,1295.6,1298.4,1284.9
4/29/14,1296.3,98134,1296,1302,1286.1
4/28/14,1299,95970,1303.2,1306.6,1292.1
4/25/14,1300.8,103095,1293.8,1305.2,1290.4
4/24/14,1290.6,181613,1283.9,1299,1268.4
4/23/14,1284.6,94896,1284,1289.1,1280.8
4/22/14,1281.1,111970,1290.3,1293.1,1275.8
4/21/14,1288.5,97714,1294.9,1302.5,1281.8
4/17/14,1293.9,91061,1302.1,1304.4,1292.8
4/16/14,1303.5,110052,1303.2,1307.1,1293.5
4/15/14,1300.3,176565,1290.5,1328.4,1284.4
4/14/14,1327.5,94712,1321,1331.4,1318.7
4/11/14,1319,84126,1318.1,1324.2,1314
4/10/14,1320.5,118683,1311.9,1324.9,1311
4/9/14,1305.9,120700,1308.5,1315.5,1301.1
4/8/14,1309.1,111942,1296.8,1314.7,1296.8
4/7/14,1298.3,72983,1304,1304.8,1295.8
4/4/14,1303.5,127900,1286.6,1307.5,1284.4
4/3/14,1284.6,95566,1290.4,1294.2,1281.9
4/2/14,1290.8,117467,1279.6,1294.9,1278.9
4/1/14,1280,102814,1284.6,1288.4,1277.4
3/31/14,1283.8,126180,1295,1299.3,1282.7
3/28/14,1294.3,161938,1292.3,1299.4,1286.1
3/27/14,1294.8,127230,1305.2,1307.5,1289.7
3/26/14,1303.4,49136,1312,1317,1299.4
3/25/14,1311.4,42956,1309.2,1317.7,1305.9
3/24/14,1311.1,43646,1310.3,1335.6,1308.4
3/21/14,1336,50231,1330.2,1343.2,1329
3/20/14,1330.5,159982,1331.7,1335.3,1320.8
3/19/14,1341.3,186381,1331.2,1360.2,1327.8
3/18/14,1359,152400,1356.6,1367.9,1351.1
3/17/14,1372.9,147056,1383.1,1392.6,1361.9
3/14/14,1379,176638,1370.9,1388.4,1368.2
3/13/14,1372.4,169978,1367.8,1375.7,1364.9
3/12/14,1370.5,211485,1348.8,1371.3,1345.6
3/11/14,1346.7,145527,1339.5,1353,1337.8
3/10/14,1341.5,120938,1340.8,1344.9,1327.5
3/7/14,1338.2,173637,1350.7,1353.2,1326.6
3/6/14,1351.8,133481,1337,1353.9,1331.3
3/5/14,1340.3,91934,1334.8,1342,1332.7
3/4/14,1337.9,130176,1350,1352.9,1331.2
3/3/14,1350.3,153906,1332.4,1355,1330.7
2/28/14,1321.6,127886,1331.3,1333.6,1319.3
2/27/14,1331.8,115418,1329.5,1336.4,1324
2/26/14,1328,142780,1341.3,1345.6,1322.3
2/25/14,1342.7,120790,1336.4,1343.8,1331.2
2/24/14,1338,122318,1336,1339.2,1318.7
2/21/14,1323.6,102130,1323,1328.8,1315.9
2/20/14,1316.9,121375,1322.4,1325.3,1307.1
2/19/14,1320.4,106195,1322,1323,1308.9
2/18/14,1324.4,172646,1329,1332.4,1312.3
2/14/14,1318.6,139926,1302.2,1321.5,1299.9
2/13/14,1300.1,116071,1290.8,1303,1286.2
2/12/14,1295,104754,1290.1,1296.4,1283.9
2/11/14,1289.8,146167,1274.2,1294.4,1273.5
2/10/14,1274.7,90391,1265.4,1277.8,1264.7
2/7/14,1262.9,128223,1256.9,1272,1255.5
2/6/14,1257.2,84600,1257.7,1267.5,1252.5
2/5/14,1256.9,122164,1254.2,1274.5,1251.8
2/4/14,1251.2,86988,1257.9,1260.7,1246.8
2/3/14,1259.9,120942,1242,1266.1,1240.4
1/31/14,1239.8,111168,1244,1254.8,1238.2
1/30/14,1242.5,155053,1267.2,1267.8,1237.5
1/29/14,1262.2,115459,1255.8,1270.7,1248.3
1/28/14,1250.5,81426,1254.9,1261.9,1248
1/27/14,1263.5,63419,1269.9,1280.1,1252
1/24/14,1264.5,34998,1264.3,1273.2,1256.9
1/23/14,1262.5,41697,1235.1,1267.1,1230.8
1/22/14,1238.6,80262,1240.5,1243.5,1235.5
1/21/14,1241.8,162248,1254.1,1262,1235.1
1/17/14,1251.9,106436,1241.7,1254.6,1237.3
1/16/14,1240.2,99298,1241.8,1244.9,1235.8
1/15/14,1238.3,99419,1244.3,1244.6,1233.5
1/14/14,1245.4,133286,1252.7,1254.9,1241.1
1/13/14,1251.1,109306,1247.7,1255.3,1243
1/10/14,1246.9,153178,1227.1,1248.5,1226.6
1/9/14,1229.4,112656,1224.9,1230.9,1222.8
1/8/14,1225.5,147936,1231,1231.8,1217.7
1/7/14,1229.6,118858,1237,1244.7,1224.2
1/6/14,1238,143931,1237.4,1247.7,1212.6
1/3/14,1225.2,106585,1222.3,1239.6,1221.3
1/2/14,1225.2,129699,1226.5,1230.8,1202.5
12/31/13,1202.3,117106,1197.4,1214,1181.4
12/30/13,1203.8,73220,1213.8,1215.8,1193.3
12/27/13,1214,73947,1210.9,1218.9,1208.5
12/26/13,1212.3,52788,1203.8,1215.4,1200.5
12/24/13,1203.3,36676,1197.8,1205.1,1195.5
12/23/13,1197,71118,1202.5,1205.6,1191.8
12/20/13,1203.7,125195,1188.8,1206.9,1188
12/19/13,1193.6,194444,1217.8,1226,1186
12/18/13,1235,151471,1218.4,1244,1215.2
12/17/13,1230.1,127986,1239.5,1247.6,1226.5
12/16/13,1244.4,117653,1237.3,1251.7,1227.2
12/13/13,1234.6,107992,1226.1,1238.2,1219.5
12/12/13,1224.9,147898,1252.3,1256.5,1222.6
12/11/13,1257.2,111156,1261,1263.2,1250.6
12/10/13,1261.1,141116,1260,1267.5,1237.4
12/9/13,1234.2,72766,1229.9,1242.6,1224.6
12/6/13,1229,167118,1225,1245,1210.1
12/5/13,1231.9,147817,1243.1,1243.2,1216.3
12/4/13,1247.2,173578,1245,1251.5,1210.8
12/3/13,1220.8,109670,1219.5,1225.8,1214.6
12/2/13,1221.9,138200,1250.6,1251.2,1217.1
11/29/13,1250.4,5079,1244.6,1254.5,1234.1
11/27/13,1237.9,141921,1241.1,1254.8,1235.5
11/26/13,1241.5,106984,1249.5,1258.2,1239.2
11/25/13,1241.6,56250,1230.8,1254.4,1226.4
11/22/13,1244.1,120305,1242.3,1248.3,1240.3
11/21/13,1243.6,182755,1241.8,1250,1235.8
11/20/13,1258,207890,1249.4,1275.7,1240.2
11/19/13,1273.5,96893,1275,1278.2,1268
11/18/13,1272.3,100547,1288.9,1289.2,1269.2
11/15/13,1287.4,82119,1287,1290.8,1279.6
11/14/13,1286.3,146703,1281.4,1293.8,1277.3
11/13/13,1268.4,118704,1265.3,1279.8,1265
11/12/13,1271.2,129235,1281.4,1285.4,1260.5
11/11/13,1281.1,86457,1288.3,1288.8,1278.1
11/8/13,1284.6,171480,1307.8,1313.4,1280.5
11/7/13,1308.5,179460,1317.5,1326,1296
11/6/13,1317.8,88462,1312.3,1322,1308.9
11/5/13,1308.1,93988,1313.9,1320.6,1305.2
11/4/13,1314.7,71700,1313,1322.4,1310.8
11/1/13,1313.2,127033,1323.1,1327.3,1305.6
10/31/13,1323.7,141904,1341.7,1343,1318.7
10/30/13,1349.3, N/A,1343.1,1349.3,1349.3
10/29/13,1345.5,119713,1352.6,1360.4,1339.8
10/28/13,1352.2,105613,1352.7,1361.8,1346.1
10/25/13,1352.5,109808,1346.9,1356.4,1335.3
10/24/13,1350.3,121111,1332.5,1352.3,1330.2
10/23/13,1334,91728,1340.1,1342.2,1328.5
10/22/13,1342.6,146850,1315.5,1344.7,1309.5
10/21/13,1315.8,68910,1316,1323.9,1312
10/18/13,1314.6,95751,1318.8,1328.9,1311.2
10/17/13,1323,196447,1314,1324.2,1273.7
10/16/13,1282.3,144044,1281.4,1289.2,1268.6
10/15/13,1273.2,189308,1273.6,1287.7,1251
10/14/13,1276.6,100090,1275.5,1291.6,1268.4
10/11/13,1268.2,169059,1268,1294.8,1259.6
10/10/13,1296.9,119769,1307,1312,1290.8
10/9/13,1307.2,145546,1304.5,1323.3,1294.6
10/8/13,1324.6,115161,1319.7,1330.8,1315.4
10/7/13,1325.1,90614,1312.3,1329.5,1307.9
10/4/13,1309.9,101527,1317.4,1326,1305.1
10/3/13,1317.6,123329,1316.5,1322.8,1302
10/2/13,1320.7,163414,1287.5,1324.2,1276.9
10/1/13,1286.1,193613,1328.2,1337.8,1282.4
9/30/13,1327,109605,1327.3,1353.8,1322
9/27/13,1339.2,115244,1323.7,1345.2,1320
9/26/13,1324.1,141841,1333.1,1340,1319.2
9/25/13,1336.2,130306,1323.5,1338.3,1316.6
9/24/13,1316.3,146828,1321.5,1329.4,1305.5
9/23/13,1327,126973,1327,1332,1313.4
9/20/13,1332.5,174421,1366.2,1368.4,1327.2
9/19/13,1369.3,166048,1370.2,1375.4,1358.5
9/18/13,1307.6,218792,1294,1358.7,1291.5
9/17/13,1309.4,127411,1313.6,1324.7,1305.8
9/16/13,1317.8,141375,1333.5,1336,1307.2
9/13/13,1308.6,157863,1318,1330.8,1304.6
9/12/13,1330.6,171778,1329.8,1366.2,1322.5
9/11/13,1363.8,92599,1364.2,1368.7,1356
9/10/13,1364,121521,1387.1,1391.4,1357.6
9/9/13,1386.7,75575,1391.1,1395,1381.9
