Date,Open,High,Low,Close,Adj Close,Volume
2020-03-05,156.059998,157.619995,155.720001,157.490005,157.490005,17973500
2020-03-06,158.330002,159.250000,154.539993,157.550003,157.550003,26973400
2020-03-09,158.600006,159.369995,156.330002,157.809998,157.809998,24868700
2020-03-10,156.179993,156.410004,154.389999,154.479996,154.479996,18811500
2020-03-11,156.250000,156.500000,153.610001,153.929993,153.929993,18159900
2020-03-12,151.529999,151.550003,146.850006,147.789993,147.789993,32893400
2020-03-13,149.419998,149.600006,141.580002,143.279999,143.279999,35177200
2020-03-16,137.559998,142.960007,136.119995,141.639999,141.639999,24496000
2020-03-17,140.179993,146.199997,139.929993,143.559998,143.559998,24490300
2020-03-18,141.750000,142.880005,138.500000,140.699997,140.699997,21953400
2020-03-19,139.080002,140.500000,137.850006,138.039993,138.039993,20828900
2020-03-20,140.710007,141.169998,139.139999,140.110001,140.110001,20056000
2020-03-23,142.679993,146.929993,142.279999,146.300003,146.300003,28275200
2020-03-24,153.500000,155.660004,152.050003,153.399994,153.399994,20743500
2020-03-25,152.580002,152.880005,151.009995,151.300003,151.300003,16457200
2020-03-26,153.309998,154.809998,152.080002,153.240005,153.240005,12778200
2020-03-27,153.000000,153.550003,152.000000,152.250000,152.250000,9824600
2020-03-30,152.410004,153.080002,151.570007,152.919998,152.919998,12080900
2020-03-31,151.360001,151.800003,147.970001,148.050003,148.050003,13319500
2020-04-01,148.199997,150.080002,147.850006,149.449997,149.449997,11827400
2020-04-02,151.199997,152.500000,150.699997,151.899994,151.899994,9188300
2020-04-03,152.229996,153.089996,151.660004,152.649994,152.649994,8469100
2020-04-06,154.160004,157.220001,153.960007,156.880005,156.880005,14739300
2020-04-07,155.330002,156.139999,154.380005,156.039993,156.039993,9195400
2020-04-08,155.910004,155.940002,154.589996,154.649994,154.649994,7600800
2020-04-09,158.080002,159.080002,157.210007,158.690002,158.690002,18123000
2020-04-13,159.169998,162.380005,158.630005,161.410004,161.410004,20549200
2020-04-14,162.729996,164.419998,161.779999,162.679993,162.679993,17095100
2020-04-15,161.800003,162.539993,160.809998,161.850006,161.850006,12141900
2020-04-16,161.880005,163.149994,160.649994,161.710007,161.710007,9233200
2020-04-17,159.720001,160.070007,158.119995,158.570007,158.570007,14652700
2020-04-20,158.619995,160.220001,158.460007,159.699997,159.699997,10688700
2020-04-21,157.600006,159.210007,157.039993,158.610001,158.610001,12478100
2020-04-22,160.500000,161.740005,160.419998,161.729996,161.729996,12937100
2020-04-23,162.389999,163.600006,161.839996,163.339996,163.339996,14928500
2020-04-24,163.130005,163.309998,160.889999,162.639999,162.639999,11203600
2020-04-27,161.880005,162.000000,160.410004,161.559998,161.559998,9033500
2020-04-28,160.889999,160.979996,159.160004,160.839996,160.839996,10383000
2020-04-29,160.100006,161.850006,159.759995,161.729996,161.729996,12232300
2020-04-30,160.220001,160.820007,158.130005,158.800003,158.800003,13628100
2020-05-01,158.000000,160.449997,157.800003,159.779999,159.779999,10914300
2020-05-04,160.330002,160.949997,159.910004,160.339996,160.339996,7986200
2020-05-05,160.160004,161.100006,159.330002,161.020004,161.020004,10563100
2020-05-06,158.990005,159.809998,158.100006,158.949997,158.949997,13352000
2020-05-07,159.500000,161.960007,159.360001,161.389999,161.389999,13691700
2020-05-08,161.080002,162.000000,160.000000,160.419998,160.419998,12244600
2020-05-11,160.339996,160.710007,158.889999,159.419998,159.419998,11207400
2020-05-12,160.300003,160.949997,159.720001,160.039993,160.039993,10406000
2020-05-13,160.940002,161.619995,160.539993,161.580002,161.580002,10950400
2020-05-14,161.529999,163.339996,161.509995,163.009995,163.009995,17084400
2020-05-15,164.020004,164.800003,163.080002,163.929993,163.929993,13918800
2020-05-18,164.330002,164.500000,162.410004,162.690002,162.690002,14137900
2020-05-19,163.600006,164.429993,163.039993,164.259995,164.259995,8535800
2020-05-20,164.539993,164.960007,163.889999,164.649994,164.649994,10666100
2020-05-21,163.460007,163.580002,161.369995,162.250000,162.250000,11791000
2020-05-22,162.880005,163.470001,162.740005,163.210007,163.210007,8540900
2020-05-26,162.580002,162.580002,160.690002,160.889999,160.889999,13972000
2020-05-27,159.419998,161.339996,159.199997,161.179993,161.179993,13063500
2020-05-28,162.119995,162.460007,160.899994,161.720001,161.720001,9758500
2020-05-29,162.580002,163.399994,162.320007,162.910004,162.910004,12584000
2020-06-01,162.919998,163.740005,162.389999,163.660004,163.660004,8140200
2020-06-02,163.889999,164.080002,161.860001,162.600006,162.600006,10388900
2020-06-03,160.339996,160.899994,158.820007,159.600006,159.600006,17000500
2020-06-04,161.139999,161.869995,159.839996,161.279999,161.279999,10094000
2020-06-05,158.720001,158.720001,157.039993,158.009995,158.009995,16021200
2020-06-08,158.899994,159.860001,158.470001,159.720001,159.720001,9244400
2020-06-09,161.100006,161.779999,160.869995,161.259995,161.259995,9045600
2020-06-10,162.100006,163.630005,160.520004,163.570007,163.570007,13009300
2020-06-11,163.350006,164.059998,161.970001,162.389999,162.389999,11673900
2020-06-12,163.410004,163.880005,162.559998,162.619995,162.619995,6892000
2020-06-15,160.520004,162.559998,160.160004,162.330002,162.330002,8532500
2020-06-16,161.850006,162.690002,161.360001,162.250000,162.250000,7964000
2020-06-17,162.000000,162.619995,161.770004,162.559998,162.559998,4752800
2020-06-18,162.199997,162.320007,161.440002,162.240005,162.240005,5397600
2020-06-19,162.869995,164.089996,162.779999,164.029999,164.029999,12187400
2020-06-22,165.059998,165.729996,164.410004,165.089996,165.089996,12385600
2020-06-23,165.630005,166.520004,165.520004,166.479996,166.479996,12137300
2020-06-24,166.009995,166.990005,165.449997,165.899994,165.899994,10901400
2020-06-25,165.889999,165.910004,165.160004,165.800003,165.800003,7093800
2020-06-26,164.869995,166.559998,164.220001,166.539993,166.539993,9753500
2020-06-29,166.559998,166.800003,166.179993,166.630005,166.630005,6735700
2020-06-30,166.309998,167.990005,166.190002,167.369995,167.369995,12762300
2020-07-01,167.050003,167.059998,165.339996,166.619995,166.619995,13214800
2020-07-02,166.199997,167.240005,166.020004,166.979996,166.979996,8753500
2020-07-06,167.750000,168.000000,167.190002,167.979996,167.979996,7265700
2020-07-07,167.410004,169.039993,167.380005,169.039993,169.039993,11633100
2020-07-08,170.320007,170.860001,169.779999,170.089996,170.089996,11662700
2020-07-09,170.479996,170.639999,168.779999,169.630005,169.630005,13327400
2020-07-10,169.949997,170.149994,168.570007,169.190002,169.190002,8218000
2020-07-13,170.289993,170.419998,169.160004,169.399994,169.399994,11095900
2020-07-14,168.970001,170.199997,168.809998,170.190002,170.190002,9812700
2020-07-15,169.619995,170.429993,169.389999,170.339996,170.339996,7533800
2020-07-16,169.800003,170.000000,168.649994,168.729996,168.729996,10242400
2020-07-17,169.940002,170.270004,169.610001,170.119995,170.119995,10296000
2020-07-20,170.759995,171.070007,170.270004,170.940002,170.940002,10095500
2020-07-21,172.529999,173.250000,172.309998,173.000000,173.000000,12864600
2020-07-22,174.050003,175.770004,173.759995,175.630005,175.630005,18712500
2020-07-23,176.169998,178.410004,175.649994,177.179993,177.179993,23006800
2020-07-24,179.139999,179.160004,178.199997,178.699997,178.699997,15601300
2020-07-27,181.850006,182.830002,181.529999,182.229996,182.229996,21115600
2020-07-28,182.020004,184.259995,181.419998,183.750000,183.750000,21164600
2020-07-29,184.009995,186.139999,182.389999,185.130005,185.130005,25640100
2020-07-30,183.440002,184.330002,182.130005,183.759995,183.759995,18061200
2020-07-31,184.509995,185.750000,184.169998,185.429993,185.429993,15885000
2020-08-03,185.050003,185.820007,184.199997,185.639999,185.639999,12897000
2020-08-04,185.610001,189.600006,185.210007,189.589996,189.589996,20773200
2020-08-05,191.649994,193.130005,190.619995,191.350006,191.350006,27193700
2020-08-06,193.740005,194.449997,192.520004,193.889999,193.889999,20640100
2020-08-07,192.710007,192.960007,189.330002,190.809998,190.809998,24557700
2020-08-10,191.199997,192.610001,189.660004,190.149994,190.149994,19047200
2020-08-11,183.570007,183.979996,179.429993,179.940002,179.940002,45355000
2020-08-12,182.610001,183.100006,179.039993,179.100006,179.100006,28779400
2020-08-13,181.559998,184.699997,181.360001,183.330002,183.330002,18596800
2020-08-14,183.440002,183.720001,181.490005,182.539993,182.539993,11792000
2020-08-17,184.690002,187.009995,184.660004,186.500000,186.500000,15709800
2020-08-18,189.179993,189.399994,185.630005,188.179993,188.179993,16234700
